wallet,credit_score
0x039c7320956110b7e9e350d382a354d6ace8d2c0,353.98
0x039cab749f176fd208e1367b266ab766308e80f8,657.54
0x039cd2b882895757eb015f1447f68a5a5ff0737c,656.27
0x039e2604295ba89a83588107391aed3cce36b97f,503.76
0x039e2eeff82ec296c669f4aae063418afa8bcf02,602.25
0x039e8cb6cf84518696939ea80ff8e021b871fde9,463.42
0x039ec0b36450e9b2c5f59a3a6fe991469ac744f2,512.52
0x039eda3933ce405c2ff54a93a7afa07c08030164,434.98
0x039f620be875aa9c3d70fe9cf27a7c9192a8001c,521.6
0x03a0c2a422c4257440ec79aa0c96c472942082eb,660.75
0x03a151746661bea0942281ec949de76eb6b4f6f2,722.6
0x03a27a0bd8c8451480e04535690cf131423836e3,482.1
0x03a3cc4148619b60dda51612a4483ffe43435f34,606.4
0x03a3d0eb17509dc9fb2a892ac1eab68419deb19b,771.76
0x03a493d043b71da48fd882161dae488abe112432,613.18
0x03a4c3ec5f926cf6490d57ed7fd496d21004c63e,601.65
0x03a4e9e2c6cb51a8bbc82cffd76da057855cbe77,600.03
0x03a57e2f5e6e840a8a15a7650a89069a5427a95b,733.67
0x03a5b7317c1fde03fa6ba0315ccd86fb8c6111f5,687.64
0x03a5bdbd5a37ee782e9203811d227342c3fcfb73,385.73
0x03a673e4a53120a0f6f57e49b202f38553917136,257.25
0x03a6e432e9a96e1141397ce2baf975c5ef333e5a,668.49
0x03a7628bb57509b55dbb38d35cffa94b68e2f132,608.06
0x03a81442b06c71f0b5850286dc36f99c6f449892,602.66
0x03a82ee7997c87e7c6bd227fd3af77a3f175fb91,715.47
0x03a8e1fc6077c4aec6b67e677f579708fd1d79bc,657.16
0x03a931c01eb8cf98dccdeecfb7c601c7a701e138,655.87
0x03aa372d3aed6587c493702899950009f895c76e,661.74
0x03aaab0b6729ec7ff3d23d34ae2249c4f0e7c9eb,580.03
0x03aad34b8d729c000e980d676b5012ce024e6ba4,400.19
0x03ab5739cf27680d40bdfa8778a63a9239badc40,374.08
0x03abccd9e326b65aa739fbc222a88783dfd01a8b,612.86
0x03abec9490d905b2e93c469e7f7409b085bfff8a,417.85
0x03ae6e3226c9fe470b638eaa1301965c613b8b6b,544.34
0x03aece912e043486c58feb7ee838bc643800a066,401.46
0x03af198dc04505a7210ae1e87d6d1d930f7a748b,644.3
0x03af63559532b015e76b2e70f6940304be09784f,702.96
0x03afb65a1a79e2009632369e39662d985335c00e,337.91
0x03afea88bde96d8970727d0ebfd30f6ba1e8cdb4,387.71
0x03b09526217743c5b360a084ff4c53a252fa770f,707.55
0x03b16ab6e23bdbeeab719d8e4c49d63674876253,870.31
0x03b22fab64e1cc7c11bc828c5f093bd7d70c4348,417.99
0x03b28bcd71d8dfbb71bf0d02bfca1e8bf49801b1,685.15
0x03b308b0091c8d1fec5406cff741352a2e66ae28,476.76
0x03b45818b8a756efa4d2824fe19967c3d4c5b174,601.55
0x03b50207f389830139feca7fd0c340c1acb87cae,601.64
0x03b5a8ea2afbc9930f089836fdcd4863b4dd2b92,548.4
0x03b65bec52fc0458956e509c72088384c76e0c97,604.61
0x03b71fecdeb2185c5fdf464a836334291f552fbb,646.11
0x03b79d2f2b47661e29b11605b55e34e7ac5f011d,556.61
0x03b90ee77fc31114c5b5cbd363059db6066cca7d,521.93
0x03ba32ace3739ccecb9bfa494138b07bab1c0306,603.92
0x03ba6269d28f72ddb9aee4d81392cafa63eb54b2,602.32
0x03baaf9745e06fa191a150be5688501cd210a274,685.7
0x03baafc76f5bfff4b7e0ee99801621bcf98b48fc,660.76
0x03bb14808209bb0ee48687db7ca6591c76e37ffd,678.09
0x03bba88fca87ddd3ddcc4ee0efec1e046dd41a98,379.55
0x03bc4c7bb35b0d8209c157b761da5beeb576cf2a,606.86
0x03bcc3e7b883f353380babdb76bd914630954a09,813.85
0x03bcf88508b36ed7890230eacb0dd520ffa6e04b,656.95
0x03bd0c6e69bfd5edc3739a7003a9d28c58e57f80,564.44
0x03bd66e09647f5fc607fd45059bee1c42f8bf9e8,677.11
0x03bd77990f28a2393792fa111e553f4665121c88,668.73
0x03bdad6e6eaf145eaa26265e3e85c0dd26f4603e,601.64
0x03be19182f725713377e75e52f6b873fda5c810e,661.29
0x03bf7fd823908e56c8785e4c7ebfc46fc6a6e41b,667.62
0x03c04b194242507de3d845887c6c36bdcf3121df,523.66
0x03c11dbb42b450d87352c76e034f2dcaaa65c039,600.0
0x03c1f86a157ef2f7baaa6fa37351833d7833c4e9,403.47
0x03c2bfd2509de9b13d0124015077e100a292336d,344.32
0x03c383f45deeb131f370304336603fda77eb9620,705.48
0x03c3960a62a174de58fd3e14eeaba401e672019e,660.69
0x03c39bef89e5efd1db481b957f31fc3c86e7a361,601.55
0x03c47aaa883fd00096eca1f3c9e2bf470d772749,701.66
0x03c48ba8fcd46b9b4419cd57063978769efb8de8,601.73
0x03c4a4c6878eb4b4284d945f46a7b35f0aac2cb2,601.74
0x03c559e75e6f0340dd23559fb19758584a3774a0,621.01
0x03c5c835b457a754d82a5aa92f684743edc9b4df,391.11
0x03c65122e67c382ac316312ec5ffc1efdd1df219,683.5
0x03c668a2535eda70883f763786b3d7b4468b2f94,661.26
0x03c8292158075a6138358d82d4cdea20aeac3a69,622.86
0x03c855665161246a40a02869c7879f8d99683bf5,660.72
0x03c860ca0b89eb6669102657b218372e4fc0e460,382.03
0x03c96842b6bc662b7ae40d619a77c9122643daac,667.84
0x03c9968a489fb4cb22b4ad00b4033710f258dcea,682.28
0x03ca081447f5bf2994cd1ad08fc63d9ef02578b8,667.78
0x03ca33e1e242e18658e5071e758d87edfb19018c,656.92
0x03caaa7a6e8053ca69981975c38c5273e3fc0ebd,656.26
0x03cad3d3c97118cc6854b7cf2ff90b23d0046989,657.34
0x03cb6ca80bf0c60407a3c55a4c6abb8611214226,660.74
0x03cb9cf3a13e90c03f8009c5eddc28464c9db623,665.62
0x03cdaf6b506c8477881ecc9fd71fb4d5cd1ba852,662.44
0x03cddb901b84f7e4d49350fedf0b764ab6fcfe73,660.82
0x03ce47abe931e23bf221eb5453c1e03a4f60d949,773.46
0x03ce7a47e2cd8a444db1213421146e31b4a3b646,607.91
0x03cf6b13394978c0bd6f9ff7b1909aed5757bb0a,668.71
0x03d09b36307c9813266d5ff7a87d0c19ba7060dd,661.74
0x03d0aea80f01212181388158dabd6fa2e0a5fc68,601.69
0x03d11a35efea67f3b98dcb9d3ddad6b15cdb43f6,623.13
0x03d225884a6f01eb076ebb6a1081e1bfced8cb7d,548.96
0x03d40203c75409cbcfc25165378ae937c82d47e5,616.96
0x03d541062bdcbb8475804cff4cebf10ab3cfce9a,601.56
0x03d59b1566576e7b64e7c43fcc3fff5ecd4c1b43,700.07
0x03d6421aa63fa0f28292a577e4bf399e3029b7db,671.47
0x03d73605dac2453b0639945fe8c813b58517156b,600.02
0x03d78f90e254f783e6e9fdc9191cfc648f3f3464,668.7
0x03d813abfba88e76407d09ef92e05f164ac1a985,811.65
0x03d84a077028f62e185c07ef4e881ec785e33d3f,395.42
0x03da374dfb5653720cb928feb440bf8503c12944,334.98
0x03da802c42126ad4348eb2c386f0a4653293fbf6,600.0
0x03dac56ab6aedc2dd65a87abb0e387f4cce8d7f0,671.27
0x03dbe29551a5ffd8c8eadb1951e0f60d44ee45fa,600.21
0x03dca0e82c9fd8876245ee54997dd4af73849fd2,637.39
0x03dda9a1e37e1be2585dfa97167ffe9e8078c836,534.37
0x03dde38028cc5a59b8d85930ff8f5fabbd6e2dbe,474.24
0x03de28456f987281df43137f0a281152be77aae4,661.41
0x03dea457e4fde7b1a60c378f8fc033b3022a3776,660.98
0x03df1d103b69ddfc068913a7c554ed04cd6e0529,601.55
0x03df1de3f2b9c9113a431eabc78264a01a2c2d50,635.78
0x03df75063e6b738f4e7e436eabb396d90189d07a,601.65
0x03dfcc1e559574c4e58bf1c9f8e785e4093c7fad,662.39
0x03e03279f11cfca9f44bcfdb41d767af0e71a1a6,645.48
0x03e0419a8903edd0d07def92bb70a67b85ac9e07,699.84
0x03e087630a227e4dfc5ac321d40098c7c12235de,607.95
0x03e08a0f18c2b5edb385f4dfe2f5a2b525bc0878,703.08
0x03e0f0bfcb1f5efaf9271e8270ead66139e27906,677.19
0x03e236ad091a944b04e0311d329161c2a15d6012,605.47
0x03e2c5ba88b9eb75a6f698864eebdee83f94b870,721.5
0x03e2c61111ce494af41e66432fa5e55f1e767ff6,608.0
0x03e33fc1d842a745c18313d5bb6023ab34001ab1,601.61
0x03e494ce05a440729ab5fef38d46a84406e54501,678.83
0x03e4c2f13d937db549d35f606fc74a1034de362b,655.29
0x03e63aa6633060b6a2b9501133e44ce9c3411af7,660.73
0x03e6600a4e769da460ae567b936431590580b6d6,395.42
0x03e74a2771684a6efd616804ef186ab2f4db85c9,601.63
0x03e88cec58a29c52e27f0751bf47e52202c0a1e4,615.16
0x03e94fea140cdef59f28a97e8a465cc2457c045f,538.85
0x03e9775b691771c87eb92b00e4ef30a54b23ff4d,600.0
0x03e9a17304a1c1fe229965616b7dddcd96579a29,515.93
0x03ea93102dbd5cecf952b6715d591bf58b6a657b,250.2
0x03eaa0e51a8017252367fefa7b1d28bdfde41b30,661.27
0x03eb284b79b93e3e6813ea28c210d3a08a9eaff2,533.54
0x03eb2f2d7eeab4b9cbb59bd58cedbe2d30948562,606.51
0x03ec48dd1ed16b6b413da809d917a2abfb039f19,601.64
0x03ec904145016da8c1eeeb95d816b39bc89b7882,606.98
0x03ecd5763053a58a82827a9b0bb2f5199e82fee8,446.11
0x03ed2737bdcd5fff30c7a6d6ccdfb22f927aa3b6,660.71
0x03ed358b4ea92c6ff41ebf5f0f8f22847b993d2f,850.41
0x03ed48f46e34f439a295c91e5b84b76b460503f1,601.64
0x03ed59ea7ee4270b74391777188e4800ec757f4f,627.82
0x03ed605452a6ac3a4bcf34d752a9965fa0f1f726,628.04
0x03ed8fc96cb7e825665b11c253370e16ebd04aa6,601.58
0x03ee8da73fb9ac917e03348e5a498699e4a846eb,446.19
0x03ef433cfeb13c0ed1242557fbdbd716478fddc4,566.74
0x03f03037ea887b1adb81512920b126e2becb970c,607.13
0x03f051a717418abd22fb4a086f2b600ae20c4f37,601.66
0x03f16156ae491cd53474aa12d8c4d0a3ef906839,639.88
0x03f2b3ff6c8dd252556a0e15b60f9d1618dddf3b,714.82
0x03f2c10fa31be77d666ee1e326e3a1178c425974,788.46
0x03f44e563dd447449f48f8103b5df70aff7cf577,776.93
0x03f48fd514cf27adcfe88de81b8efab7b6a5a354,676.01
0x03f4ac46922f745a7088e92df0a9b37f299e5614,735.45
0x03f5168a0395d5314e352199e4ef81e6efbcc6f8,608.34
0x03f59fa8a044288a6c3a2ec169ca9bcdf2900bb8,668.91
0x03f5c2747f164d5ff2e52161190b077c7219070a,587.77
0x03f8420b1754b086ed30543f071fbd8282c5fa84,767.47
0x03f8d481becf0463bf1f201fecf4095503730267,391.74
0x03f90f638fc2c73e43008e66e11e554a8de746ae,449.18
0x03f93793e6f54a78d3839febd2c80e2ac48f56f7,605.47
0x03f938f62fbe032d3197b4f74fa4c228de73088c,457.14
0x03f9bb84628bd284686819a5ba7ab5c0193145e6,358.15
0x03fab311c59c739cb4fcceb55eb30c3f92c76e67,682.84
0x03fb85f237f9e6c5f5a79a61cb86d960494bc096,665.21
0x03fbf19bd2fa6b98ceb9108f5a15159d557f1acb,661.89
0x03fd7415fdeac10d734542a755a7d7ac1c488ddf,608.71
0x03fde9f49e46f4b0518a26bfc8bd29569dbc40c2,620.19
0x03fe5965c7d96414e4b3d09642994c29552711b2,633.35
0x03fe5a59e119f650bac91327ef5da1a4245e1adb,660.99
0x03fe76bddaabd0288b14fb9b9929922ad7159ee7,430.23
0x03fe94c26b4cb0f29d95e1f6c369e7a8b23ef93c,607.21
0x03fea6d1200151733eff25c94d9a9427b61736a6,635.33
0x03fef33df5b760df1bb3d4d5aedf69402b48cdc5,684.96
0x03ffb5f525be3ca2431cb97415c509566bc42b8a,657.33
0x0400083c67fd63db5f1ae087efd9583430b663cf,591.86
0x040020bead45659c621ee4c6e8a8f326ca469693,678.21
0x04002cbd1cc19cb7cb1f819fc7ef410b59f8a22d,601.63
0x04007f94d19462042fd84e93fcec9a5b05cf5db6,501.41
0x04008507db2ab8b2bf5410905d4b146ea8009c2f,601.65
0x0400fa459b58b8c1d14e091548d6f2134b12149e,687.26
0x04017f70e7299e9cbe9355780b0f7a261eccb163,601.63
0x0401ffb0487392af87f970add6a86cc6ae8bb2c4,632.11
0x0402f615b6aa30ece82c93396db6432d4974b1fb,664.14
0x0402f94bc9a7e2ef2cb01be155ea111c7070607e,714.46
0x04051690556ba5b2362266e000baec4af64aab39,671.95
0x0405c2898a3dee1ef160f0b5f97b0e1475f2024e,387.47
0x0405e13dc7a586cc2c371f531e90ae50cf49beec,603.23
0x0405ebbc9e52146fb123626c508b621975dd6645,668.49
0x04063f483786be70695cccd10ae7ef4c7f6224e3,442.27
0x0407836c37a664c39a5d664ad320f3835866599b,679.59
0x040819d924238c97c81013bdf75ec99bbfd1498b,603.98
0x040887454f6f08dc089d8c5671df51da5057a4bd,690.01
0x0408c8e4e0d9c052840655dbe768c743d4bd1f2b,702.93
0x0409b96fbf7988e5d186a350c018acc48cbf59b2,455.56
0x0409ba23f21c66fe37f3e4ed3db81417f0185ba9,601.64
0x040b97d0bb1de0b75b3a55b7307288df69817cd2,600.0
0x040be472268e720f945eb95a0e71445a0f07aa3f,611.78
0x040c1749900642febd1cec7955633923ac1d8666,737.05
0x040c2b92511c6de1be3e47d67038c2a49ea6fef2,400.6
0x040c67d6c0f2e7035e4b39d2ffbcce1741b697ae,374.73
0x040c90a431d22d89b40cf822d9e49726192e96aa,601.55
0x040cc4bff13c6baecc8f49d56b10012e2715fb0c,617.5
0x040cfafb31e58ae30572b2ac101bb08db102d100,606.09
0x040d6031a5e6526bdbe579b8e3083bb6ff596920,626.17
0x040da40b0e3b28a2c289e3891e193a52982cddc0,755.39
0x040df4fd17862caf41045d1c7e7ca420322617d4,638.99
0x040e07a1623f39d6161be7337a8810328e79b97a,591.74
0x040e103f9f502881ffddc3594dae2687714cb602,624.96
0x040fa9bbed1f3cbae34ec655f9c49e25532cab72,546.58
0x041006fc4216131cf29155827687a853583b7175,661.84
0x041065dc6b855ba2a436c564ab0c9fa62a9803b7,223.75
0x0410969668905820f97a193a62400692b7f792cb,682.22
0x041126e47a90d0c19919a140e9c421076a762f77,601.64
0x041143d6d24b8284ec22182f23b7f46b291993bd,615.99
0x0411731be3b7cba409ede437472b75004353d81a,600.0
0x0411c92f02c35dcf4ce18dd23b314e0fb5e5119f,311.51
0x0411e650dff0c6680c9e147f2413e0480718aa27,632.81
0x041272acd1e47bf948be68d37be37a95c698c75d,656.42
0x04134352a8ec8229ecf1dc81edee8ede5d8b5270,601.66
0x0413813b47562aadb9228778eaaa78f0c5f3e584,656.91
0x0413d2c3e315749b7f3277fce702e1b4c7bca05a,608.06
0x0413d439285764e6469c06af90a2dcdc68a0ffca,600.0
0x04141280b93967bd4bca7f18de60bb1305609526,602.13
0x041461ca50137f4c93e312883eb9d6aa39fad454,663.1
0x04154fcfbb3dad4e2f3096e5b8952cd601e53c02,385.79
0x041596ce81fc702436a302f4963181ec2ab3b7dc,602.24
0x0415a37766ef8a945c1a38dd839c8b1f4feaecaa,556.28
0x04164fbde8054cfa924a7ac4c7c4bbc33e605703,601.56
0x0416889106cb47a1cc0c3cc37d064f2d2af8d124,684.79
0x0416aa2837f812cbd6432c4b4b024bccba7a15b7,601.54
0x0416c2fe328fff0fd6039554c75c3d3fb2db94c4,607.48
0x0417b1639b07f21535494bef99e086c785675d5f,675.43
0x0417beec20510b679ec207a0ee12720ee924b772,491.86
0x04181dfff000bfc513a53fec55cba4e71b855b1d,601.55
0x0418936e04d12847b8ff2a732c382fc8fb78e7d0,702.79
0x0419395ef65947b74ad9ccd1a9753251e72e411b,603.96
0x0419817d801bdd1e8ca7d197466b221de7f562a1,663.13
0x041984e127a4cfee89a7e4e82464de4b7eb3d2a8,706.51
0x041a89f3b7ad2eecbfd280a4ec567ed88bd67f49,704.03
0x041ae646d4c7bf8901808f1587464e0809567c77,703.81
0x041b26d91b8522a00d1c2a484c397a612c82fc3a,645.84
0x041c1da51f0116d6cf81139aaa52ac0c119ae8f5,661.3
0x041c2b12b643aff71468172aff2c409624d95921,649.61
0x041ce53ec91c31abe748169be86f4268de4c7bea,458.28
0x041d2d8af79a4cb0eacb2178c3981737d54b09df,600.03
0x041df04f972ae342ebf9d9723f7c497f4adbd798,474.55
0x041e5962fc32eba702eaac10ff12c09ed2e1df07,659.05
0x041f06e78104289331f5ea6633525c892612ceab,677.32
0x041fa6a56cc203b210dbad9ee45dc08c1f88aba3,605.29
0x042011bb6babb6998d2f97c2e07a50e9394d2f4e,434.63
0x04201b338004ce6ff88d230706f4ed567a3e0b39,664.55
0x0421267a711db1c6b8f9fa72f3dda8d4df1f6bad,645.77
0x0421f931c8d9c4a2fedf29771cf9d9102dfb3857,602.2
0x0421fa1f9f228934332cc11de6f66497f43fb734,818.63
0x0423422bf2e02ac5c5bff7bb34463b9dc372946c,607.12
0x0423d92d98a4b1696b9329e5a39daf0772040497,373.72
0x04243edabb0bea3ed3ab4ffb424fe76f05899cbc,557.94
0x04248766ec3274d8f58afe1fae37be19999536aa,660.73
0x0424e3bfffc7d7cd2cc06265c49497c695ae8175,606.99
0x0425cc2a2750fa8042700973e776774a6f639e96,620.42
0x04261f3a4f4e244b80ed7e3d8b7ff28abd6c4dc9,683.2
0x0426266cf573388100183343b6e26b8bf5e4fdbb,512.5
0x0426dcf6a95b311d626cf5ed3b0bef3de791a160,668.7
0x0428305a45309c9f296a6cce4bc9550af727a324,605.07
0x04288d0b8bc6298a7cc26f367f42932d71c79d9a,438.18
0x0428be07db700e3b25addff63567584a3b15fdcc,602.19
0x04295ab7186c2cffba238bb7291b3984e0d181bd,671.38
0x0429e9a1931ae77fe39b6c17d7660382c85d28f2,601.66
0x042a135bd342910ad7f67bbda74e3fd4125d1272,695.57
0x042a154ede61e25b4220cbc83e76c79f8c0d3926,787.49
0x042a1ccde458f357618d8687b4fb99fa10775599,711.92
0x042a2831f11d0366090da32bfcf16befe6473947,619.69
0x042a62b83529ba7bdbfd79c96804f9a36ae04c4c,514.66
0x042b12e77388ca4f9c773b49efe98115b9c5839e,656.86
0x042b2a2eb841b7166504fdb1617244724176eb91,700.02
0x042b66aa933ef8b395ac2e77498bc61215146a02,607.05
0x042b79eced8518e0357d790d4363ebb6fbfb1eb2,691.93
0x042ca8981305042407c7d27bafc373c005b8790e,656.41
0x042cec428c52f9ef51b34d9576a2790d83ed1d0d,639.18
0x042d60e7dc84756d93faa21a30aa8deff13fbae9,671.14
0x042d9ebf0e126b29824fffeb4fc4ba5393ce1975,611.65
0x042e091145d2e0f6273bb1e4a88f1f194dd97071,461.11
0x042e43e600a23d5fd706abb79b823e3da629fe5f,601.63
0x042e90603954c56a8438dedaf9efb70db4cd44cf,650.06
0x043010c2d1e2a00abce741e5b2c5db778088380a,600.4
0x0430605323465e26dc21fbaaa9a1a4be6ae9d496,698.54
0x0430b536135751ba80f45550007be68c6fe3db92,335.36
0x043110e9869de4eeea4b911c030cdccadc743025,601.63
0x04314576237b5ac44eeda1f6c66b1d171782bdc2,698.87
0x04323ff183af0dabfbd51ab6a4fbf8cb7842ede2,614.16
0x0432f117921e840beeba036ce8e501578e12b711,624.58
0x0433fa8caf0419698f7e06ce99a917bfdf24274a,395.42
0x0434ec40799b578a132919fe319d18aae6415c27,673.81
0x04359cc145a3f8b1865959d4e904c8b4c15fb29a,422.61
0x04371e418fcc889954ab64a59235eadeb033eee3,469.07
0x043796319db3b8601013477f9473064f22df527c,648.73
0x04379cffc95575cff92a5884863a26600c0f3ddb,474.93
0x0437e05b9fce3041a050ceafdea0b7b88af05cd9,657.08
0x0437e5aaa2dbdf6fda5802e7fdeb52d888d1eb4a,601.63
0x04381813e17b6198435cdb83712d11d0eabd3217,729.08
0x04386ac720b8204c01bd23497f4a63e2b209259a,405.14
0x043a2e8b8f91d44821d8ebb0e29e83ba3b597d63,394.28
0x043a7a9f331b701828842bac0ee760ea984cf1fd,685.7
0x043abfff63616d247b9247765b89f6c5b5fd94eb,401.28
0x043b2116f729e188668810d8ae0f86eb1152ae4f,435.66
0x043b2c863b8dab9f264ceee9d8d2cb8b9f7c66e1,470.67
0x043b3756dd9fe0dbd1bb5d4765fd1686dedf806a,601.52
0x043bd112d6db10daa0f15a255697d0b88e3daf43,449.58
0x043bd8f57401e46a5da19545ffb50370202cc179,600.03
0x043be978300c684c8f691e086414155d5f9d6f2e,639.82
0x043be9f76411e021f3aca8b45db64b0c36075a0d,817.06
0x043c3bc6cb627217996f6fd26a87f4617e553a9d,656.68
0x043cd50151186c39813dc404529112be03503a80,681.95
0x043e470cbaa1d9738b673ef66ea20d19da8a7f51,670.37
0x043e9f48de29b4475b3088a69c6ae456cc8d94c1,675.37
0x043ea03b7942df22cea8227ed359eeb040acfaaa,601.56
0x043fdabff38a1e9897f2f5a860b8b88f9a0a9f24,757.99
0x044009974d4a8ce81dd4b46a5ca98a772ed185a6,401.86
0x044015adf61f596f820872845313e2efbbaee4b9,667.69
0x04426a58fdd02eb166b7c1a84ef390c4987ae1e0,417.49
0x0443d542c2a4eda89af20a9d7315596f8240e48a,374.3
0x04448987b1f40dfd2ca70eeeb323ba710c5768f6,516.09
0x04469b770821cec9cc3a1e8dc92e4635faf9bca6,636.78
0x04487b8a3e6aff2f2ff62c718de9198d51af7680,656.9
0x04488eb67ce58d792983ff37f3c625a204323281,608.32
0x044a9157c17119eb476f564da8a9b03dfe5ac7f1,617.69
0x044a9c43e95aa9fd28eea25131a62b602d304f1f,516.17
0x044c53d8576d4d700e6327c954f88388ee03b8db,644.28
0x044c9a9b81b28f344ee80db712af9ee6f1bc65d5,510.1
0x044f1646303ed25521cbdae0f37ca2b65d898281,601.64
0x044f4923a8251bf87281455eb95d030054771498,669.9
0x0450054af2245d1799292e4fc6c9da720822b417,330.08
0x045038d82b5c27b5c992994cd4129aa80fd1a20c,377.32
0x0450c0df7db64b4793b9847384ab3b95dd7983d8,660.8
0x0450d81146ae1eb15d886b0a35673dbb9e74be19,668.39
0x04518072ea655451b801dfa3c1c2f4277dc5ba62,669.66
0x0451864cdd0cb179893eb91057da7746b5b1973b,732.22
0x04526ea5982ca846bc7e4f87a1842f92e20d8995,656.99
0x0452d528c990273208cd331b2c14de884354ea5b,702.95
0x04537c1eeaa19e1b8692c81ff68e9d403d0396ab,784.79
0x04537ca12d92128f89716947a3fec9a2eb5b93a5,710.05
0x045407d52663df08276eaa6fd367f8608f76ddf8,600.0
0x04541945d4d64141a70d355c6775173323551724,634.7
0x0454b9c61747aa42a5c771f1ed9a665f6fe82917,686.23
0x04559672afdfbd152670d2f1f3f7d07cc3115089,608.06
0x04566bf9d24761ad1c8b9505bc801081a8159d64,620.49
0x04566e55bd811bf6e3e164a3ebe49cbc85369bcb,649.88
0x04569a1012ee1dd1573763dc024a99ef43db417f,651.03
0x0456b014da02c47c722742426192f8a0f4114923,324.63
0x045751c6c2dc89cb7d5976649eb63de2b2d77f5b,823.98
0x04581b79bf2fac9ed93b41b8023271ecb86b6857,431.52
0x04588a77213469798beb197fdff9075fb4cef6b3,619.84
0x045896a702263b77d8ebabd6c51e826f0f3ebe39,543.73
0x0459dda9eb7062e6fdca6293a4c363722fca6102,651.5
0x045a225d46de1f8fb90559cce505ca11d8a8c354,640.42
0x045a41a9d9cb0fc81cfe1e8f486e5c53a3b3ce8b,537.76
0x045a4fb9af81b5c09b519ec40e35d45314a556dd,661.26
0x045a6e99eaeb27069d2803ab28f2598cd03f016e,600.0
0x045a7405a16dc5591c263795f227032893ba76f5,657.16
0x045b0d7cd8e143619bd67623cf7129e1980fb492,741.44
0x045bedc7e03b75fcc818d423b3ef90c2f0ab8939,656.95
0x045c7ea70b3faec4b39b6f0c91e12cfd026acbfd,661.66
0x045dc9517d18e8f968f979bde60d2efacaf4d656,677.54
0x045e2a9db6ca319f6b667813c6088067eb52851e,806.34
0x045ef516ff36cbb58ae3714a2bcd244d31695d91,666.19
0x045fbe9cadc98c9d8935e3788303ab70328960a0,475.04
0x045fd671c4d7da33629475def9ababecc339c020,744.64
0x0461c15ca570db9f53f6d5ccace97d0c8a70e5b5,667.68
0x0461fcc541d33ec0b3b7a7a0512c181ce2af6e65,661.74
0x0462096a2631fa4974713f0c0e29b43b510f6570,601.57
0x04621637c3a72db27d6f1fc1352480fd4d1e7b06,600.17
0x0462d63693c30e73e3646ade6f0aa44ea307832a,640.84
0x04631f939c69d8660c648b56b6e10595f0255b10,600.11
0x0463a70679a6afea907a90c84d732123c7311710,660.71
0x0464349e7012a83c965d672e9eca3896a1260624,898.59
0x0464a891a517c2be0bca86470b74babc985e9141,373.43
0x0464e9d70f1b21ecdf741ed3dba1de6d877d1b48,519.81
0x0464fb56ddf5dfc14b13d3b9c064f8732cbe012a,518.91
0x0465130e29be525707f2e38726e1465d632efbbf,699.5
0x0466354046c9f28cb0a6d9648c2b41609d24e050,657.0
0x0466c8e551c53ea1d554ea1dbfd32f154ab7f089,671.59
0x0466e01f9edb0fe882be01b0693f4daf107fc151,446.38
0x0467016de27a199a3372f3f9a71700ae09e515e8,601.53
0x0467122af0dd7d599f27e801b8145084b71b1806,620.03
0x0467661949ee9b85e78c5798731b2204e0ba2974,622.03
0x046773a7aa676523f981676b67e9f01719ca9eb3,535.34
0x0468222405c1f78f80035c7a87254df9bb2a9381,464.87
0x04688b862e4343986ab317fcbba865dfab1a4bb3,601.64
0x0468c74ae65de29f1bc104d97560ae26ae7069fe,670.22
0x04697ab4b870d72ede8040dccb9186a58d16161c,668.47
0x046990dba8e405d8e195db1038b792279c56d7b6,660.79
0x046a09854fd98fb21fbe7d6cbf58153b55a39669,407.61
0x046a5a52eb9cd49f80fe73542e46dc675ae6cb0e,662.19
0x046a5d95317dbc2ae8ed4a0c370b9183d161a14a,639.66
0x046ae0974283a9acf5cb4228a93d000c6d0ffd76,646.95
0x046afddbc4e4fe503ddd2b952f7d849d1270ab3f,760.15
0x046b8f645b2a09f9527f191fbcb6491094668a45,702.76
0x046b9d060f49400b6a6f1210ef191b019cce9030,698.92
0x046bbe099cfa0b6cc71d59d6e4cd38c5d0eef71b,674.47
0x046bdeec373e1d675c0d97af29195b63fc403729,656.08
0x046d749b3cf095dc2bcf9a82a9de43966b29cf49,667.87
0x046f3d4ac4df2caa030714b79958661e04566b6e,657.01
0x046f8f1897b93398cd8b495e81ef0ababfe11d68,601.79
0x0470a2b7b6b48d5d8a8f42f8fbf10218ea416755,486.99
0x0470a46f57515cb7d112acde06f410c3111575b0,688.11
0x0470cd31c8fcc42671465880ba81d631f0b76c1d,745.52
0x0471576d6dc3e08b74de7408bcf406b5763a9eb7,607.89
0x04721424482164fbc54992e6642e228bddd154d9,401.97
0x0472fb73541e18716446b3c52d4221c8f78de7ae,739.16
0x0473652f955accfa58787ba2770198826bee9f93,605.36
0x04737567bb285ac7c15244c9c9f8707d67d1e558,589.0
0x0474101e1a5926a9d7295f80d2a7e4617dc6bf53,290.78
0x0474b7e51abbb836a44b68dc6382134bddce6538,626.83
0x0474f11e0367edde612e0119f62aad7695dd86d5,662.27
0x04752c1a5013a42b400548d56ad5e0de64387def,686.63
0x0475804706c2128de587e400bd725b75eec84839,604.6
0x0475a4b2c54cdb975278a8ba5977ebf07df8f033,530.22
0x0476f3ee277eb20568ee2369b337f3ce55bc558a,603.89
0x0477455e0e65928b993ba49bbbd5ce8d434fe1d2,643.68
0x04777caf984db9a9b94b031a72ca250ae885654b,600.02
